id,ICO,COMPANY,HEADQUARTERS,DEGREE,FIRST_NAME,LAST_NAME,phone,location,street,city,country,postal_code
759,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ronald,Kepley,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
760,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Diana,Oneill,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
761,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Loria,Bailey,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
762,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dale,Graig,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
763,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,James,Boehm,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
764,11995866,Infiltrate Entertainment s.r.o.,Hlavní město Praha,PaedDr.,Matthew,Crow,+420 353 360 611,Staré Město,Rybná,Karlovy Vary,Czechia,11000.0
765,28287282,HOLIDAY PARKS s.r.o.,Hlavní město Praha,PaedDr.,Lonnie,Reece,+420 353 360 611,Obřany,Hlaváčova,Karlovy Vary,Czechia,61400.0
766,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Darrick,Shatley,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
767,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Gregory,Kelly,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
768,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Richard,Prevost,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
769,11653833,Klásek Import 28 s.r.o.,Hlavní město Praha,PaedDr.,Gene,Bourne,+420 353 360 611,Hrabová,K Zyfu,Karlovy Vary,Czechia,72000.0
770,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Corey,Allen,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
771,25102354,"BUK CS, s.r.o.",Hlavní město Praha,PaedDr.,Stephen,Johnson,+420 353 360 611,Kamýk,Rytířova,Karlovy Vary,Czechia,14300.0
772,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Robert,Bachrach,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
773,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dean,Hess,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
774,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Robert,Laffoon,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
775,62914642,Lionet s.r.o.,Hlavní město Praha,PaedDr.,Dennis,Mccleary,+420 353 360 611,Slivenec,Křišťálová,Karlovy Vary,Czechia,15400.0
776,29374090,"Společenství vlastníků jednotek domu Mokrá II 292, Zlín",Hlavní město Praha,PaedDr.,Linda,Santos,+420 353 360 611,Mladcová,Mokrá II,Karlovy Vary,Czechia,76001.0
777,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Elbert,Martin,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
778,6852769,AUTO 1000 s.r.o.,Hlavní město Praha,PaedDr.,Linda,Bengtson,+420 353 360 611,Uherský Brod,Ptylova,Karlovy Vary,Czechia,68801.0
779,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Christine,Saxon,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
780,9103651,WebUnite s.r.o.,Hlavní město Praha,PaedDr.,Curtis,Short,+420 353 360 611,Žabovřesky,Jindřichova,Karlovy Vary,Czechia,61600.0
781,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mary,Goulet,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
782,26475669,Dabbadoo s.r.o.,Hlavní město Praha,PaedDr.,Cynthia,Jaime,+420 353 360 611,Žižkov (Praha 3),Seifertova,Karlovy Vary,Czechia,13000.0
783,27745244,"Společenství vlastníků Jarošova 8/1231, Znojmo",Hlavní město Praha,PaedDr.,Cecelia,Crossmon,+420 353 360 611,Znojmo,Jarošova,Karlovy Vary,Czechia,66902.0
784,6667767,Equitea Invest s.r.o.,Hlavní město Praha,PaedDr.,Virginia,Gettinger,+420 353 360 611,Nusle (Praha 4),Na hřebenech II,Karlovy Vary,Czechia,14000.0
785,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jason,Wood,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
786,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Antonia,White,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
787,4828801,Punta Tersiva s.r.o.,Hlavní město Praha,PaedDr.,Javier,Huggins,+420 353 360 611,Chodov,Holušická,Karlovy Vary,Czechia,14800.0
788,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Essie,Lowell,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
789,6009891,ViK product s.r.o.,Hlavní město Praha,PaedDr.,Marilyn,Aragon,+420 353 360 611,Jihlava,Seifertova,Karlovy Vary,Czechia,58601.0
790,6754228,Ivabellia s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Eduardo,Stile,+420 353 360 611,Žižkov (Praha 3),Lupáčova,Karlovy Vary,Czechia,13000.0
791,69211370,Spolek rodičů a přátel školy při ZŠ Dub nad Moravou,Hlavní město Praha,PaedDr.,Nancy,Williams,+420 353 360 611,Dub nad Moravou,Pod Školou,Karlovy Vary,Czechia,78375.0
792,6330282,El NoLi Group s.r.o.,Hlavní město Praha,PaedDr.,Wilbur,Whitworth,+420 353 360 611,Vinohrady (Praha 2),Na Folimance,Karlovy Vary,Czechia,12000.0
793,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mattie,Barnes,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
794,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,David,Rogers,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
795,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mercedes,Horton,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
796,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Lanny,James,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
797,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Oliver,Hillsgrove,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
798,24728497,DumasLab Advanced s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Donna,Gadbaw,+420 353 360 611,Stodůlky (Praha 13),U dálnice,Karlovy Vary,Czechia,15500.0
799,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Arnold,Crew,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
800,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dawn,Norman,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
801,14280191,Twenty-Two s.r.o.,Hlavní město Praha,PaedDr.,Shirley,Jacobs,+420 353 360 611,Vinohrady (Praha 2),Lublaňská,Karlovy Vary,Czechia,12000.0
802,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Lisa,Wallace,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
803,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Scott,Maxfield,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
804,3574199,Barero Group s.r.o.,Hlavní město Praha,PaedDr.,David,Sanchez,+420 353 360 611,Vinohrady (Praha 2),Varšavská,Karlovy Vary,Czechia,12000.0
805,24700631,Happy Deal s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Adela,Theriot,+420 353 360 611,Děčín I-Děčín,Tyršova,Karlovy Vary,Czechia,40502.0
806,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Luke,Carpenter,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
807,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Andrew,Lewin,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
808,48586307,"CA Consult Prag, spol. s r.o. v likvidaci",Hlavní město Praha,PaedDr.,Inez,Hannan,+420 353 360 611,Holešovice (Praha 7),Heřmanova,Karlovy Vary,Czechia,17000.0
809,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Daniel,Armstrong,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
810,61385514,SK BENE v likvidaci,Hlavní město Praha,PaedDr.,Dawn,Mcculla,+420 353 360 611,Stodůlky (Praha 13),Lýskova,Karlovy Vary,Czechia,15500.0
811,3671267,WOODDŮM s.r.o.,Hlavní město Praha,PaedDr.,Travis,Fonua,+420 353 360 611,Liberec I-Staré Město,Gorkého,Karlovy Vary,Czechia,46001.0
812,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Sally,Ford,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
813,4374321,Divine Intent s.r.o.,Hlavní město Praha,PaedDr.,Ryan,Rinaldi,+420 353 360 611,Vysočany (Praha 9),Prokopka,Karlovy Vary,Czechia,19000.0
814,7870884,Property Vision s.r.o.,Hlavní město Praha,PaedDr.,Richard,Lewis,+420 353 360 611,Žižkov (Praha 3),Cimburkova,Karlovy Vary,Czechia,13000.0
815,8731578,WOHA TEAM s.r.o.,Hlavní město Praha,PaedDr.,Earl,Baca,+420 353 360 611,Staré Město,Týnská,Karlovy Vary,Czechia,11000.0
816,62209973,"Česká národní rada Světového ropného kongresu, z. s.",Hlavní město Praha,PaedDr.,Nicholas,Fuller,+420 353 360 611,Nové Město (Praha 1),Na Florenci,Karlovy Vary,Czechia,11000.0
817,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Garrett,Hall,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
818,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Nancy,Myrlie,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
819,25479512,Společenství vlastníků Jiráskova 436 Nový Bor 473 01,Hlavní město Praha,PaedDr.,Martha,Phillips,+420 353 360 611,Nový Bor,Jiráskova,Karlovy Vary,Czechia,47301.0
820,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Joshua,Halley,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
821,8885788,WEGE Soft s.r.o.,Hlavní město Praha,PaedDr.,Christopher,Coats,+420 353 360 611,Nové Město (Praha 1),Vojtěšská,Karlovy Vary,Czechia,11000.0
822,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jeffrey,Taylor,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
823,9925902,ADTREK s.r.o.,Hlavní město Praha,PaedDr.,Brandee,Lewis,+420 353 360 611,Nové Město (Praha 1),Školská,Karlovy Vary,Czechia,11000.0
824,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Thomas,Macina,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
825,25470353,"Společenství vlastníků jednotek č.p. 66/18 Mírové náměstí, 400 01 Ústí nad Labem",Hlavní město Praha,PaedDr.,Philip,Smolder,+420 353 360 611,Ústí nad Labem-centrum,Mírové náměstí,Karlovy Vary,Czechia,40001.0
826,49244001,"ORIOL, spol. s r.o.",Hlavní město Praha,PaedDr.,Gertrude,Barry,+420 353 360 611,Lhotka,Slepá I,Karlovy Vary,Czechia,14200.0
827,24752258,"ALIKANTE, s.r.o.",Hlavní město Praha,PaedDr.,Terry,Ray,+420 353 360 611,Žižkov (Praha 3),Malešická,Karlovy Vary,Czechia,13000.0
828,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Essie,Youssefi,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
829,5203309,Institut odborného vzdělávání s.r.o.,Hlavní město Praha,PaedDr.,Robert,Gomez,+420 353 360 611,Staré Město,Jáchymova,Karlovy Vary,Czechia,11000.0
830,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Paige,Allen,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
831,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Patrica,Murphy,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
832,8435821,GEHER GEO s.r.o.,Hlavní město Praha,PaedDr.,Sandra,Cho,+420 353 360 611,Moravská Ostrava,Vítkovická,Karlovy Vary,Czechia,70200.0
833,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Magdalena,Burnside,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
834,7143729,Cargovet CZ s.r.o.,Hlavní město Praha,PaedDr.,Kimberly,Williams,+420 353 360 611,Žamberk,U Velorexu,Karlovy Vary,Czechia,56401.0
835,25089269,Obchodní poradenství AVL s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Julie,Delgadillo,+420 353 360 611,Dejvice,Václavkova,Karlovy Vary,Czechia,16000.0
836,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Laura,Body,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
837,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,James,Blocker,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
838,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Scott,Phillips,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
839,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Maria,Fraher,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
840,5421900,"Little England Academy Základní škola a Mateřská škola, s.r.o.",Hlavní město Praha,PaedDr.,Marty,Niese,+420 353 360 611,Úholičky,Roztocká,Karlovy Vary,Czechia,25264.0
841,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ronald,Carlin,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
842,6611648,PAON obchodní s.r.o.,Hlavní město Praha,PaedDr.,Daniel,Gonzales,+420 353 360 611,Moravská Ostrava,Poštovní,Karlovy Vary,Czechia,70200.0
843,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mary,Vinson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
844,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Eliana,Ferdinand,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
845,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Gregory,Allen,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
846,2975874,Fit way s.r.o.,Hlavní město Praha,PaedDr.,Teresa,Freeders,+420 353 360 611,Bohnice,Řešovská,Karlovy Vary,Czechia,18100.0
847,3290620,"I & Bro company, a. s.",Hlavní město Praha,PaedDr.,Gerald,Germano,+420 353 360 611,Černošice,Dr. Janského,Karlovy Vary,Czechia,25228.0
848,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Nathan,Gomez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
849,26616785,Občanské sdružení MACEF-zaměřené na podporu základních funkcí rodiny,Hlavní město Praha,PaedDr.,Garth,Diaz,+420 353 360 611,Frýdlant,Fügnerova,Karlovy Vary,Czechia,46401.0
850,24125814,"M Hotel, s.r.o.",Hlavní město Praha,PaedDr.,Dianne,Davis,+420 353 360 611,Staré Město,Platnéřská,Karlovy Vary,Czechia,11000.0
851,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ruby,Holstein,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
852,25368150,Bytové družstvo Ludvíka Podéště 1859,Hlavní město Praha,PaedDr.,Trent,Follansbee,+420 353 360 611,Poruba,Ludvíka Podéště,Karlovy Vary,Czechia,70800.0
853,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Alejandra,Foster,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
854,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Josephine,Landry,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
855,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Barry,Mcdonald,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
856,25447050,"Společenství vlastníků jednotek domu čp. 287, 288, ul. Kamenická, město Děčín",Hlavní město Praha,PaedDr.,Nicholas,Summers,+420 353 360 611,Děčín II-Nové Město,Kamenická,Karlovy Vary,Czechia,40502.0
857,28344189,"KP MAX, s.r.o.",Hlavní město Praha,PaedDr.,Sharlene,Castaneda,+420 353 360 611,Jiříkovice,Rohlenka,Karlovy Vary,Czechia,66451.0
858,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Charlie,Smith,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
859,24130435,REALITY STOCK.CZ s.r.o.,Hlavní město Praha,PaedDr.,Theresa,Brandt,+420 353 360 611,Nové Město (Praha 1),Mezibranská,Karlovy Vary,Czechia,11000.0
860,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Sean,Serrata,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
861,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Bryant,Nooner,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
862,26022761,SAPSERVIS s.r.o.,Hlavní město Praha,PaedDr.,Maria,Fennimore,+420 353 360 611,Soběslav II,Petra Bezruče,Karlovy Vary,Czechia,39201.0
863,26581949,Free Media Production o.s.,Hlavní město Praha,PaedDr.,Marilyn,Spaeth,+420 353 360 611,České Budějovice 3,Jeremiášova,Karlovy Vary,Czechia,37001.0
864,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Stefania,Isakson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
865,46342702,"JAM Translation, s.r.o.",Hlavní město Praha,PaedDr.,Bill,Harold,+420 353 360 611,Prosek,Prosecká,Karlovy Vary,Czechia,19000.0
866,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Stephen,Smith,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
867,3658694,Společenství vlastníků Družstevní 4510 Zlín,Hlavní město Praha,PaedDr.,Victor,Jones,+420 353 360 611,Zlín,Družstevní,Karlovy Vary,Czechia,76005.0
868,25431714,Společenství vlastníků jednotek Poláčkova 8 a 10 v Ústí nad Labem,Hlavní město Praha,PaedDr.,Tina,Hester,+420 353 360 611,Severní Terasa,Poláčkova,Karlovy Vary,Czechia,40011.0
869,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Phil,Bridwell,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
870,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Margene,Applin,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
871,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Edna,Johnson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
872,27424758,NOVOROSS s.r.o.,Hlavní město Praha,PaedDr.,Luke,Franco,+420 353 360 611,Střížkov (Praha 9),Českolipská,Karlovy Vary,Czechia,19000.0
873,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Amy,Herring,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
874,17224292,MERCURIUS IMMO THREE s.r.o.,Hlavní město Praha,PaedDr.,David,Russell,+420 353 360 611,Hradčany (Praha 1),Gogolova,Karlovy Vary,Czechia,11800.0
875,5646308,HVĚZDA Petřiny s.r.o.,Hlavní město Praha,PaedDr.,Frank,Naples,+420 353 360 611,Veleslavín,Křenova,Karlovy Vary,Czechia,16200.0
876,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Danny,Smith,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
877,29288266,CaverSoft s.r.o.,Hlavní město Praha,PaedDr.,Robert,Weeks,+420 353 360 611,Líšeň,Zikova,Karlovy Vary,Czechia,62800.0
878,26746867,Společenství vlastníků jednotek v domě čp. 46/II v Poděbradech,Hlavní město Praha,PaedDr.,James,Collingwood,+420 353 360 611,Poděbrady II,Dr. Horákové,Karlovy Vary,Czechia,29001.0
879,25189051,ViaSyst s.r.o.,Hlavní město Praha,PaedDr.,Celia,Holt,+420 353 360 611,České Budějovice 1,Biskupská,Karlovy Vary,Czechia,37001.0
880,26299232,Donut shop s.r.o.,Hlavní město Praha,PaedDr.,Christine,Arline,+420 353 360 611,Vinohrady (Praha 10),Korunní,Karlovy Vary,Czechia,10100.0
881,28099591,BP SPORT s.r.o.,Hlavní město Praha,PaedDr.,Stephen,Duran,+420 353 360 611,České Budějovice 6,Roháče z Dubé,Karlovy Vary,Czechia,37001.0
882,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Michelle,Hunter,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
883,28587499,AH MORAVA stavební společnost s.r.o.,Hlavní město Praha,PaedDr.,Ami,Heier,+420 353 360 611,Lošov,Svolinského,Karlovy Vary,Czechia,77900.0
884,24185221,C&S Certification s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Willie,Milner,+420 353 360 611,Staré Město,Rybná,Karlovy Vary,Czechia,11000.0
885,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Paul,Tighe,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
